순위,투자연도,투자월,종목선정일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
351,2026,2026-07,2026-06-30,NYSE,Ameriprise Financial Inc. Common Stock,AMP,44101.7,446.7900085449219,0.24,0.54,-8.88,-16.29,14.7
352,2026,2026-07,2026-06-30,NYSE,MSCI Inc. Common Stock,MSCI,43987.9,558.0,-11.62,3.52,-2.74,-3.25,11.62
353,2026,2026-07,2026-06-30,NYSE,Sun Life Financial Inc. Common Stock,SLF,43983.1,78.08999633789062,8.76,24.82,25.14,17.52,2.84
354,2026,2026-07,2026-06-30,NYSE,Westinghouse Air Brake Technologies Corporation Common Stock,WAB,43946.4,268.29998779296875,2.73,7.36,25.7,28.16,-4.36
355,2026,2026-07,2026-06-30,NASDAQ,IDEXX Laboratories Inc. Common Stock,IDXX,43832.9,535.9299926757812,-4.9,-4.62,-20.78,-0.08,7.1
356,2026,2026-07,2026-06-30,NYSE,Waste Connections Inc. Common Shares,WCN,43789.0,167.1300048828125,12.15,2.89,-4.69,-10.49,2.51
357,2026,2026-07,2026-06-30,NYSE,Viking Holdings Ltd Ordinary Shares,VIK,43673.7,104.9499969482422,13.94,42.83,46.97,96.94,-7.42
358,2026,2026-07,2026-06-30,NYSE,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,FMX,43539.1,131.1999969482422,10.22,18.13,29.81,27.4,1.65
359,2026,2026-07,2026-06-30,NASDAQ,Autodesk Inc. Common Stock,ADSK,43474.4,195.2400054931641,-15.59,-18.45,-34.04,-36.93,12.03
360,2026,2026-07,2026-06-30,NYSE,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),HLN,43419.0,9.329999923706056,2.98,-6.79,-7.72,-10.03,7.61
361,2026,2026-07,2026-06-30,NYSE,Ferguson Enterprises Inc. Common Stock,FERG,43305.6,238.6100006103516,5.59,2.29,7.18,9.58,-3.5
362,2026,2026-07,2026-06-30,NASDAQ,Alnylam Pharmaceuticals Inc. Common Stock,ALNY,43191.3,293.5199890136719,-2.8,-11.29,-26.19,-9.99,-9.42
363,2026,2026-07,2026-06-30,NYSE,Live Nation Entertainment Inc. Common Stock,LYV,42902.5,182.5599975585937,8.4,19.7,28.11,20.68,-1.23
364,2026,2026-07,2026-06-30,NYSE,Chipotle Mexican Grill Inc. Common Stock,CMG,42881.8,32.970001220703125,3.48,3.0,-10.89,-41.28,-2.56
365,2026,2026-07,2026-06-30,NYSE,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),VIV,42469.6,13.270000457763672,0.99,-16.59,11.89,16.4,6.61
366,2026,2026-07,2026-06-30,NYSE,American International Group Inc. New Common Stock,AIG,42215.0,75.12000274658203,1.2,-0.17,-12.19,-12.23,7.07
367,2026,2026-07,2026-06-30,NASDAQ,Keurig Dr Pepper Inc. Common Stock,KDP,42136.5,33.5,11.56,27.23,19.6,1.33,-7.0
368,2026,2026-07,2026-06-30,NYSE,D.R. Horton Inc. Common Stock,DHI,42114.4,164.22999572753906,11.65,19.68,14.02,27.39,-11.11
369,2026,2026-07,2026-06-30,NASDAQ,Coinbase Global Inc. Class A Common Stock,COIN,41977.2,151.64999389648438,-19.77,-13.15,-32.94,-56.73,9.74
370,2026,2026-07,2026-06-30,NYSE,Honda Motor Company Ltd. Common Stock,HMC,41900.0,27.280000686645508,1.07,12.22,-7.46,-5.38,3.91
371,2026,2026-07,2026-06-30,NYSE,KB Financial Group Inc,KB,41861.5,101.3000030517578,-0.14,1.57,17.74,22.65,9.78
372,2026,2026-07,2026-06-30,NASDAQ,Huntington Bancshares Incorporated Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock,HBANM,41840.0,20.89999961853028,-2.75,-3.24,-5.34,-5.6,1.26
373,2026,2026-07,2026-06-30,NYSE,Becton Dickinson and Company Common Stock,BDX,41485.4,155.19000244140625,5.49,-1.3,1.72,14.6,2.08
374,2026,2026-07,2026-06-30,NYSE,Celestica Inc. Common Stock,CLS,41475.4,343.25,-10.93,21.86,16.12,119.88,-15.75
375,2026,2026-07,2026-06-30,NYSE,Consolidated Edison Inc. Common Stock,ED,41308.5,112.29000091552734,6.31,-0.79,13.06,11.9,0.38
376,2026,2026-07,2026-06-30,NYSE,Cameco Corporation Common Stock,CCJ,41258.0,103.47000122070312,-8.19,-4.73,13.09,39.39,-16.7
377,2026,2026-07,2026-06-30,NYSE,CBRE Group Inc Common Stock Class A,CBRE,40976.8,136.08999633789062,8.84,0.47,-15.36,-2.88,2.92
378,2026,2026-07,2026-06-30,NASDAQ,United Airlines Holdings Inc. Common Stock,UAL,40967.3,135.19000244140625,17.76,46.83,20.9,69.77,-13.58
379,2026,2026-07,2026-06-30,NASDAQ,Cerebras Systems Inc. Class A Common Stock,CBRS,40496.4,216.1600036621093,-8.79,0.0,0.0,0.0,-19.96
380,2026,2026-07,2026-06-30,NYSE,Public Service Enterprise Group Incorporated Common Stock,PEG,40493.6,82.43000030517578,4.81,1.83,2.65,-2.08,-4.1
381,2026,2026-07,2026-06-30,NASDAQ,Revolution Medicines Inc. Common Stock,RVMD,40344.4,192.6199951171875,22.31,98.07,141.83,423.57,-3.68
382,2026,2026-07,2026-06-30,NYSE,AngloGold Ashanti PLC Ordinary Shares,AU,40196.6,81.79000091552734,-15.54,-15.99,-4.09,79.48,-7.43
383,2026,2026-07,2026-06-30,NYSE,Rocket Companies Inc. Class A Common Stock,RKT,40064.7,15.5,6.82,8.77,-19.94,9.31,-11.17
384,2026,2026-07,2026-06-30,NASDAQ,Baidu Inc. ADS,BIDU,40020.5,112.18000030517578,-17.09,0.68,-14.14,30.81,-3.92
385,2026,2026-07,2026-06-30,NYSE,Sysco Corporation Common Stock,SYY,39770.4,83.4000015258789,10.01,16.92,13.18,10.11,-3.35
386,2026,2026-07,2026-06-30,NYSE,Roblox Corporation Class A Common Stock,RBLX,39464.7,54.34000015258789,15.25,-3.93,-32.94,-48.35,-2.08
387,2026,2026-07,2026-06-30,NASDAQ,Natera Inc. Common Stock,NTRA,39296.9,272.3099975585937,21.91,36.16,18.87,61.19,-3.25
388,2026,2026-07,2026-06-30,NYSE,Franco-Nevada Corporation,FNV,39286.0,207.259994506836,-10.16,-16.11,-0.01,26.44,-3.97
389,2026,2026-07,2026-06-30,NASDAQ,PayPal Holdings Inc. Common Stock,PYPL,39280.2,44.380001068115234,-0.83,-1.88,-23.98,-40.29,31.59
390,2026,2026-07,2026-06-30,NYSE,Prudential Financial Inc. Common Stock,PRU,39096.5,109.1999969482422,8.51,11.78,-3.26,1.64,9.3
391,2026,2026-07,2026-06-30,NYSE,Ares Management Corporation Class A Common Stock,ARES,38922.0,107.5999984741211,-16.26,-1.37,-33.43,-37.88,8.95
392,2026,2026-07,2026-06-30,NASDAQ,Thomson Reuters Corporation Common Shares,TRI,38774.3,82.66000366210938,-4.45,-8.14,-37.33,-58.9,16.85
393,2026,2026-07,2026-06-30,NYSE,Teva Pharmaceutical Industries Limited American Depositary Shares,TEVA,38705.6,33.310001373291016,-5.69,10.59,6.73,98.75,-8.5
394,2026,2026-07,2026-06-30,NYSE,Archer-Daniels-Midland Company Common Stock,ADM,38696.3,76.87000274658203,-3.65,5.75,33.71,45.64,12.13
395,2026,2026-07,2026-06-30,NYSE,Woodside Energy Group Limited American Depositary Shares each representing one Ordinary Share,WDS,38554.3,19.09000015258789,-12.55,-20.06,22.45,23.72,12.06
396,2026,2026-07,2026-06-30,NASDAQ,Paychex Inc. Common Stock,PAYX,38186.6,99.80999755859376,2.92,8.35,-11.03,-31.38,17.16
397,2026,2026-07,2026-06-30,NYSE,The Hartford Insurance Group Inc. Common Stock,HIG,38032.9,133.49000549316406,5.0,-1.29,-3.13,5.22,6.02
398,2026,2026-07,2026-06-30,NYSE,WEC Energy Group Inc. Common Stock,WEC,37862.4,118.44000244140624,6.65,2.31,12.31,13.67,-3.61
399,2026,2026-07,2026-06-30,NASDAQ,GlobalFoundries Inc. Ordinary Shares,GFS,37819.7,81.0,1.29,82.1,131.96,112.04,-31.06
400,2026,2026-07,2026-06-30,NASDAQ,JD.com Inc. American Depositary Shares,JD,37737.6,25.25,-12.42,-14.61,-12.02,-22.64,20.09
401,2026,2026-07,2026-06-30,NYSE,Banco Santander Brasil SA American Depositary Shares each representing one unit,BSBR,37654.8,5.230000019073486,-3.86,-11.8,-14.4,-4.04,2.29
402,2026,2026-07,2026-06-30,NYSE,Reddit Inc. Class A Common Stock,RDDT,37584.5,174.38999938964844,-0.91,29.51,-24.14,15.82,4.64
403,2026,2026-07,2026-06-30,NASDAQ,Ericsson American Depositary Shares,ERIC,37219.7,11.149999618530272,-14.62,-1.06,15.54,31.49,-13.99
404,2026,2026-07,2026-06-30,NYSE,Vulcan Materials Company (Holding Company) Common Stock,VMC,37186.5,303.82000732421875,7.39,11.58,6.52,16.49,-4.88
405,2026,2026-07,2026-06-30,NYSE,Kenvue Inc. Common Stock,KVUE,37037.0,19.06999969482422,10.36,10.61,10.55,-8.89,-0.47
406,2026,2026-07,2026-06-30,NYSE,TKO Group Holdings Inc. Class A Common Stock,TKO,36870.2,211.6199951171875,3.14,4.94,1.25,16.31,-9.2
407,2026,2026-07,2026-06-30,NASDAQ,Kimberly-Clark Corporation Common Stock,KMB,36838.7,109.91000366210938,12.61,13.93,8.94,-14.75,-1.18
408,2026,2026-07,2026-06-30,NASDAQ,ON Semiconductor Corporation Common Stock,ON,36756.6,88.56999969482422,-26.57,43.04,63.56,68.99,-8.29
409,2026,2026-07,2026-06-30,NYSE,Agilent Technologies Inc. Common Stock,A,36453.5,132.8300018310547,-1.99,16.54,-2.38,12.56,-1.93
410,2026,2026-07,2026-06-30,NYSE,PPL Corporation Corporate Units,PPLC,36391.2,49.29999923706055,2.9,-3.88,0.0,0.0,-2.0
411,2026,2026-07,2026-06-30,NYSE,Kroger Company (The) Common Stock,KR,36342.2,55.90999984741211,-10.04,-22.73,-10.52,-22.05,5.1
412,2026,2026-07,2026-06-30,NASDAQ,Elbit Systems Ltd. Ordinary Shares,ESLT,36279.3,732.6599731445312,-16.83,-13.71,26.82,62.99,-0.51
413,2026,2026-07,2026-06-30,NYSE,Banco Bradesco Sa American Depositary Shares,BBD,36173.4,3.490000009536743,0.0,-4.38,4.8,12.94,3.46
414,2026,2026-07,2026-06-30,NYSE,Waters Corporation Common Stock,WAT,36145.2,368.8699951171875,-3.83,23.87,-2.89,5.68,-4.67
415,2026,2026-07,2026-06-30,NYSE,Credicorp Ltd. Common Stock,BAP,36004.0,384.739990234375,12.29,13.43,34.06,72.13,-0.7
416,2026,2026-07,2026-06-30,NASDAQ,Roper Technologies Inc. Common Stock,ROP,35814.6,334.79998779296875,2.85,-5.39,-24.79,-40.94,7.23
417,2026,2026-07,2026-06-30,NASDAQ,Arch Capital Group Ltd. Common Stock,ACGL,35641.2,98.05999755859376,9.76,2.16,2.23,7.7,4.91
418,2026,2026-07,2026-06-30,NYSE,The Hershey Company Common Stock,HSY,35377.9,181.5800018310547,-6.42,-12.66,-0.22,9.42,-2.14
419,2026,2026-07,2026-06-30,NYSE,Carnival Corporation Ltd. Common Shares,CCL,35117.8,29.190000534057617,4.03,12.79,-4.42,3.81,-8.86
420,2026,2026-07,2026-06-30,NYSE,Prudential Public Limited Company Common Stock,PUK,34955.7,26.6299991607666,-7.41,-6.33,-14.43,6.43,5.45
421,2026,2026-07,2026-06-30,NASDAQ,Ryanair Holdings plc American Depositary Shares,RYAAY,34473.6,64.31999969482422,5.82,11.28,-10.9,11.53,-9.02
422,2026,2026-07,2026-06-30,NYSE,M&T Bank Corporation Common Stock,MTB,34360.4,239.1999969482422,10.68,15.71,18.72,23.31,4.8
423,2026,2026-07,2026-06-30,NYSE,Iron Mountain Incorporated (Delaware)Common Stock REIT,IRM,34352.2,129.97000122070312,1.34,27.25,56.68,26.71,-1.65
424,2026,2026-07,2026-06-30,NYSE,Martin Marietta Materials Inc. Common Stock,MLM,34346.0,581.22998046875,-0.07,-1.27,-6.65,5.88,-4.0
425,2026,2026-07,2026-06-30,NYSE,Shinhan Financial Group Co Ltd American Depositary Shares,SHG,34283.8,62.880001068115234,-0.33,2.54,17.25,39.18,9.23
426,2026,2026-07,2026-06-30,NYSE,EMCOR Group Inc. Common Stock,EME,34173.7,814.4099731445312,-1.5,10.31,33.12,52.26,-10.34
427,2026,2026-07,2026-06-30,NYSE,Coupang Inc. Class A Common Stock,CPNG,34106.2,17.579999923706055,5.9,-6.89,-25.48,-41.32,-5.35
428,2026,2026-07,2026-06-30,NYSE,Jabil Inc. Common Stock,JBL,34077.8,373.5799865722656,2.47,40.64,63.84,71.29,-20.64
429,2026,2026-07,2026-06-30,NASDAQ,Workday Inc. Class A Common Stock,WDAY,34056.4,123.58000183105467,-15.47,-4.88,-42.46,-48.51,20.26
430,2026,2026-07,2026-06-30,NYSE,IQVIA Holdings Inc. Common Stock,IQV,34012.6,193.27999877929688,6.08,13.33,-14.25,22.65,5.53
431,2026,2026-07,2026-06-30,NYSE,Restaurant Brands International Inc. Common Shares,QSR,33974.3,73.25,-1.94,-0.88,7.36,10.5,2.0
432,2026,2026-07,2026-06-30,NYSE,Chunghwa Telecom Co. Ltd.,CHT,33775.9,44.47999954223633,1.62,5.3,6.64,-4.57,-3.75
433,2026,2026-07,2026-06-30,NASDAQ,Royalty Pharma plc Class A Ordinary Shares,RPRX,33611.3,57.09000015258789,2.39,19.01,47.75,58.45,2.18
434,2026,2026-07,2026-06-30,NYSE,Crown Castle Inc. Common Stock,CCI,33563.2,78.62999725341797,-14.07,-3.3,-11.52,-23.46,3.24
435,2026,2026-07,2026-06-30,NASDAQ,BeOne Medicines Ltd. American Depositary Shares,ONC,33561.2,289.989990234375,0.72,-2.35,-4.55,19.8,8.99
436,2026,2026-07,2026-06-30,NASDAQ,Northern Trust Corporation Common Stock,NTRS,33293.7,174.91000366210938,5.72,25.32,28.05,37.95,5.14
437,2026,2026-07,2026-06-30,NYSE,Alcon Inc. Ordinary Shares,ALC,33260.0,67.61000061035156,1.99,-10.27,-14.21,-23.41,4.38
438,2026,2026-07,2026-06-30,NYSE,Centene Corporation Common Stock,CNC,33128.8,64.54000091552734,8.29,97.13,56.84,18.9,2.57
439,2026,2026-07,2026-06-30,NASDAQ,Steel Dynamics Inc.,STLD,32990.1,234.22000122070312,-9.97,30.12,38.22,82.97,0.45
440,2026,2026-07,2026-06-30,NASDAQ,Strategy Inc Common Stock Class A,MSTR,32896.5,92.68000030517578,-41.74,-25.74,-39.01,-77.07,12.53
441,2026,2026-07,2026-06-30,NYSE,Twilio Inc. Class A Common Stock,TWLO,32707.3,198.7700042724609,4.26,57.98,39.74,59.83,-0.53
442,2026,2026-07,2026-06-30,NASDAQ,NetApp Inc. Common Stock,NTAP,32405.2,155.05999755859375,-11.03,51.44,44.79,45.53,4.14
443,2026,2026-07,2026-06-30,NYSE,Raymond James Financial Inc. Common Stock,RJF,32223.9,149.0800018310547,3.95,2.96,-7.17,-2.8,10.71
444,2026,2026-07,2026-06-30,NYSE,Nutrien Ltd. Common Shares,NTR,32175.8,61.18000030517578,-10.75,-18.92,-0.87,5.05,5.89
445,2026,2026-07,2026-06-30,NYSE,EQT Corporation Common Stock,EQT,31999.5,52.0,-5.33,-18.29,-2.99,-10.84,-7.75
446,2026,2026-07,2026-06-30,NYSE,Ubiquiti Inc. Common Stock,UI,31930.8,545.719970703125,-6.53,-30.95,-1.38,32.57,-0.3
447,2026,2026-07,2026-06-30,NYSE,Cheniere Energy Partners LP Common Units,CQP,31700.7,60.59000015258789,2.57,-6.25,13.29,8.1,4.73
448,2026,2026-07,2026-06-30,NYSE,DTE Energy Company Common Stock,DTE,31493.4,154.02000427246094,7.8,5.33,19.41,16.28,-4.21
449,2026,2026-07,2026-06-30,NYSE,Zoetis Inc. Class A Common Stock,ZTS,31484.0,73.25,-5.72,-38.03,-41.78,-53.03,6.04
450,2026,2026-07,2026-06-30,NYSE,Ameren Corporation Common Stock,AEE,31325.5,114.58999633789062,6.13,4.25,14.75,19.31,-2.32
451,2026,2026-07,2026-06-30,NASDAQ,Expedia Group Inc. Common Stock,EXPE,31242.9,265.2799987792969,17.49,14.89,-6.36,57.27,3.6
452,2026,2026-07,2026-06-30,NASDAQ,Casey's General Stores Inc. Common Stock,CASY,31198.8,780.239990234375,1.71,7.2,41.17,52.91,9.02
453,2026,2026-07,2026-06-30,NYSE,Ecopetrol S.A. American Depositary Shares,EC,31104.8,14.5600004196167,-0.34,-2.87,45.31,64.52,12.57
454,2026,2026-07,2026-06-30,NASDAQ,Vodafone Group Plc American Depositary Shares,VOD,31100.5,13.6899995803833,-8.49,-8.85,3.63,28.42,16.4
455,2026,2026-07,2026-06-30,NYSE,Venture Global Inc. Class A common stock,VG,30756.4,11.149999618530272,-7.39,-29.25,63.49,-28.43,28.39
456,2026,2026-07,2026-06-30,NYSE,Veeva Systems Inc. Class A Common Stock,VEEV,30709.1,176.22000122070312,1.08,0.32,-21.06,-38.81,11.24
457,2026,2026-07,2026-06-30,NYSE,Las Vegas Sands Corp. Common Stock,LVS,30607.2,46.369998931884766,-8.31,-13.94,-28.76,6.57,-0.82
458,2026,2026-07,2026-06-30,NYSE,Extra Space Storage Inc Common Stock,EXR,30419.5,148.25999450683594,2.74,13.06,13.85,0.56,1.36
459,2026,2026-07,2026-06-30,NYSE,MasTec Inc. Common Stock,MTZ,30256.2,429.0899963378906,13.4,33.37,97.4,151.77,-19.1
460,2026,2026-07,2026-06-30,NASDAQ,Strategy Inc Variable Rate Series A Perpetual Stretch Preferred Stock,STRC,30198.1,83.66999816894531,-15.48,-16.35,-15.31,0.0,2.64
461,2026,2026-07,2026-06-30,NYSE,Ingersoll Rand Inc. Common Stock,IR,30019.4,80.9800033569336,13.04,1.07,2.22,-2.64,-2.21
462,2026,2026-07,2026-06-30,NYSE,ResMed Inc. Common Stock,RMD,29858.4,198.42999267578125,4.12,-11.6,-17.62,-23.09,1.91
463,2026,2026-07,2026-06-30,NYSE,Qnity Electronics Inc. Common Stock,Q,29761.8,158.22999572753906,1.43,37.14,93.79,0.0,-17.59
464,2026,2026-07,2026-06-30,NYSE,Teledyne Technologies Incorporated Common Stock,TDY,29627.9,641.219970703125,3.45,5.99,25.55,25.16,-6.04
465,2026,2026-07,2026-06-30,NYSE,Estee Lauder Companies Inc. (The) Common Stock,EL,29594.8,79.37000274658203,-10.77,10.59,-24.21,-1.77,5.94
466,2026,2026-07,2026-06-30,NASDAQ,Biogen Inc. Common Stock,BIIB,29580.6,216.6300048828125,10.53,18.16,23.09,72.49,-7.46
467,2026,2026-07,2026-06-30,NYSE,Atmos Energy Corporation Common Stock,ATO,29559.8,174.83999633789062,3.38,-5.35,4.3,13.45,2.94
468,2026,2026-07,2026-06-30,NASDAQ,The Kraft Heinz Company Common Stock,KHC,29549.6,24.190000534057617,0.75,7.56,-0.25,-6.31,9.48
469,2026,2026-07,2026-06-30,NYSE,Tenaris S.A. American Depositary Shares,TS,29549.5,55.97999954223633,-8.12,-3.78,45.59,49.68,1.08
470,2026,2026-07,2026-06-30,NYSE,Gold Fields Limited American Depositary Shares,GFI,29428.4,33.31999969482422,-16.41,-26.61,-23.68,40.77,-6.97
471,2026,2026-07,2026-06-30,NASDAQ,GE HealthCare Technologies Inc. Common Stock,GEHC,29422.4,65.05000305175781,4.35,-8.61,-20.69,-12.18,-1.84
472,2026,2026-07,2026-06-30,NYSE,Fortis Inc. Common Shares,FTS,29366.8,57.77000045776367,4.41,3.55,11.22,21.03,1.87
473,2026,2026-07,2026-06-30,NYSE,Fair Isaac Corporation Common Stock,FICO,29361.5,1177.52001953125,-5.84,10.3,-30.35,-35.58,5.78
474,2026,2026-07,2026-06-30,NASDAQ,Moderna Inc. Common Stock,MRNA,29282.8,69.69999694824219,47.7,37.2,136.35,152.63,-15.05
475,2026,2026-07,2026-06-30,NYSE,Halliburton Company Common Stock,HAL,29213.9,34.09000015258789,-12.25,-12.57,20.63,67.27,3.42
476,2026,2026-07,2026-06-30,NYSE,Carpenter Technology Corporation Common Stock,CRS,29196.8,607.030029296875,29.44,54.01,92.81,119.64,-10.0
477,2026,2026-07,2026-06-30,NYSE,AXIA Energia American Depositary Shares (Each representing one Common Share),AXIA,29162.0,10.739999771118164,3.67,-4.79,17.25,44.55,-5.97
478,2026,2026-07,2026-06-30,NASDAQ,AST SpaceMobile Inc. Class A Common Stock,ASTS,29089.9,86.7699966430664,-23.49,4.71,19.47,85.68,-35.38
479,2026,2026-07,2026-06-30,NYSE,NRG Energy Inc. Common Stock,NRG,29006.4,149.11000061035156,11.21,2.03,-6.36,-7.14,-10.6
480,2026,2026-07,2026-06-30,NYSE,Citizens Financial Group Inc. Common Stock,CFG,28992.8,70.43000030517578,13.12,17.44,20.58,57.39,2.04
481,2026,2026-07,2026-06-30,NASDAQ,MongoDB Inc. Class A Common Stock,MDB,28907.2,338.17999267578125,0.78,38.16,-19.42,61.05,-3.73
482,2026,2026-07,2026-06-30,NYSE,CenterPoint Energy Inc (Holding Co) Common Stock,CNP,28816.2,44.790000915527344,5.99,3.78,16.82,21.91,-2.38
483,2026,2026-07,2026-06-30,NYSE,Sunbelt Rentals Holdings Inc. Common Stock,SUNB,28806.2,72.9000015258789,-6.6,12.0,0.0,0.0,-3.76
484,2026,2026-07,2026-06-30,NYSE,Edison International Common Stock,EIX,28774.9,75.45999908447266,7.89,3.12,25.72,46.24,3.76
485,2026,2026-07,2026-06-30,NASDAQ,DexCom Inc. Common Stock,DXCM,28577.8,69.9800033569336,-5.1,11.43,5.44,-19.83,12.38
486,2026,2026-07,2026-06-30,NYSE,Dover Corporation Common Stock,DOV,28476.8,224.0,5.98,7.46,14.73,22.25,-6.53
487,2026,2026-07,2026-06-30,NASDAQ,Illumina Inc. Common Stock,ILMN,28415.7,181.1000061035156,11.13,46.93,38.08,89.81,5.03
488,2026,2026-07,2026-06-30,NYSE,Tapestry Inc. Common Stock,TPR,28314.5,146.55999755859375,0.76,3.86,14.71,66.91,-3.59
489,2026,2026-07,2026-06-30,NYSE,Xylem Inc. Common Stock New,XYL,28195.2,116.7300033569336,6.56,-2.32,-14.28,-9.76,2.04
490,2026,2026-07,2026-06-30,NYSE,Curtiss-Wright Corporation Common Stock,CW,28096.3,737.3900146484375,-1.37,8.26,33.76,50.93,-6.43
491,2026,2026-07,2026-06-30,NASDAQ,Cincinnati Financial Corporation Common Stock,CINF,28085.7,186.1600036621093,18.26,18.31,13.98,25.01,-2.58
492,2026,2026-07,2026-06-30,NYSE,Pembina Pipeline Corp. Ordinary Shares (Canada),PBA,28084.8,46.70000076293945,0.32,4.33,22.7,24.5,9.64
493,2026,2026-07,2026-06-30,NYSE,TechnipFMC plc Ordinary Share,FTI,28064.6,65.2300033569336,-4.66,-5.64,46.39,89.4,8.67
494,2026,2026-07,2026-06-30,NASDAQ,EchoStar  Corporation Common Stock,ECHO,27903.2,100.83999633789062,-21.94,-13.86,-7.23,264.04,-11.0
495,2026,2026-07,2026-06-30,NYSE,VICI Properties Inc. Common Stock,VICI,27891.0,27.18000030517578,-3.69,-0.51,-3.34,-16.63,1.09
496,2026,2026-07,2026-06-30,NYSE,FirstEnergy Corp. Common Stock,FE,27822.5,48.060001373291016,3.6,-5.13,7.35,19.37,2.1
497,2026,2026-07,2026-06-30,NYSE,Eversource Energy (D/B/A) Common Stock,ES,27754.7,73.7699966430664,8.06,6.48,9.56,15.95,2.46
498,2026,2026-07,2026-06-30,NYSE,Otis Worldwide Corporation Common Stock,OTIS,27654.4,72.91999816894531,2.94,-5.4,-16.52,-26.36,2.63
499,2026,2026-07,2026-06-30,NASDAQ,Willis Towers Watson Public Limited Company Ordinary Shares,WTW,27633.6,264.70001220703125,6.02,-8.94,-19.45,-13.64,12.22
500,2026,2026-07,2026-06-30,NYSE,Kinross Gold Corporation Common Stock,KGC,27535.9,23.780000686645508,-21.21,-22.08,-15.55,52.14,-4.61
