순위,투자연도,투자월,종목선정일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
353,2026,2026-08,2026-07-31,NASDAQ,Cerebras Systems Inc. Class A Common Stock,CBRS,44282.6,203.07000732421875,-8.11,0.0,0.0,0.0,0.0
354,2026,2026-08,2026-07-31,NASDAQ,Old Dominion Freight Line Inc. Common Stock,ODFL,44118.4,212.47000122070312,-1.91,0.02,22.67,42.36,0.0
355,2026,2026-08,2026-07-31,NASDAQ,IDEXX Laboratories Inc. Common Stock,IDXX,44101.1,558.7999877929688,6.15,-0.36,-16.65,4.58,0.0
356,2026,2026-08,2026-07-31,NYSE,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),HLN,43953.4,10.109999656677246,8.36,9.42,-3.44,7.21,0.0
357,2026,2026-08,2026-07-31,NYSE,Humana Inc. Common Stock,HUM,43692.4,366.6600036621094,-7.69,55.08,87.84,46.74,0.0
358,2026,2026-08,2026-07-31,NYSE,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,FMX,43603.8,126.76000213623047,-0.89,7.21,21.46,40.13,0.0
359,2026,2026-08,2026-07-31,NASDAQ,Thomson Reuters Corporation Common Shares,TRI,42804.8,98.83000183105469,21.01,3.28,-10.67,-50.81,0.0
360,2026,2026-08,2026-07-31,NYSE,Waste Connections Inc. Common Shares,WCN,42719.6,166.27000427246094,-0.25,0.94,-0.79,-10.93,0.0
361,2026,2026-08,2026-07-31,NASDAQ,Axon Enterprise Inc. Common Stock,AXON,42538.6,525.2999877929688,-6.3,30.75,8.63,-30.47,0.0
362,2026,2026-08,2026-07-31,NYSE,CBRE Group Inc Common Stock Class A,CBRE,42512.5,149.4600067138672,10.97,4.72,-12.25,-4.03,0.0
363,2026,2026-08,2026-07-31,NYSE,Prudential Financial Inc. Common Stock,PRU,42361.8,122.7699966430664,13.75,25.14,10.49,18.53,0.0
364,2026,2026-08,2026-07-31,NYSE,Banco Santander Brasil SA American Depositary Shares each representing one unit,BSBR,42361.7,5.050000190734863,-3.81,-13.82,-27.02,6.99,0.0
365,2026,2026-08,2026-07-31,NASDAQ,Keurig Dr Pepper Inc. Common Stock,KDP,42340.6,31.56999969482422,-3.54,7.38,15.05,-3.31,0.0
366,2026,2026-08,2026-07-31,NYSE,Ares Management Corporation Class A Common Stock,ARES,42250.2,124.12000274658203,11.51,5.72,-17.07,-33.1,0.0
367,2026,2026-08,2026-07-31,NYSE,KB Financial Group Inc,KB,42248.8,121.08999633789062,15.37,8.87,28.86,52.99,0.0
368,2026,2026-08,2026-07-31,NYSE,Yum! Brands Inc.,YUM,42247.2,157.0,-1.79,-1.66,0.96,8.91,0.0
369,2026,2026-08,2026-07-31,NASDAQ,Huntington Bancshares Incorporated Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock,HBANM,42044.8,20.8700008392334,1.02,-6.12,-7.94,-8.63,0.0
370,2026,2026-08,2026-07-31,NASDAQ,Flex Ltd. Ordinary Shares,FLEX,41676.8,111.91000366210938,-30.95,22.24,77.52,124.4,0.0
371,2026,2026-08,2026-07-31,NYSE,American International Group Inc. New Common Stock,AIG,41663.6,78.88999938964844,5.85,5.47,5.36,1.62,0.0
372,2026,2026-08,2026-07-31,NYSE,MSCI Inc. Common Stock,MSCI,41601.8,575.739990234375,2.8,-2.65,-5.5,2.56,0.0
373,2026,2026-08,2026-07-31,NASDAQ,Paychex Inc. Common Stock,PAYX,41558.0,116.33000183105469,18.31,25.59,12.8,-19.4,0.0
374,2026,2026-08,2026-07-31,NYSE,Franco-Nevada Corporation,FNV,41072.3,221.36000061035156,6.2,-3.9,-5.55,38.93,0.0
375,2026,2026-08,2026-07-31,NYSE,Live Nation Entertainment Inc. Common Stock,LYV,41015.8,183.55999755859375,0.25,16.22,26.2,24.28,0.0
376,2026,2026-08,2026-07-31,NYSE,Teva Pharmaceutical Industries Limited American Depositary Shares,TEVA,40797.0,35.40999984741211,4.52,0.97,3.9,129.19,0.0
377,2026,2026-08,2026-07-31,NYSE,Sysco Corporation Common Stock,SYY,40760.3,84.70999908447266,1.35,13.39,1.03,6.42,0.0
378,2026,2026-08,2026-07-31,NASDAQ,Microchip Technology Incorporated Common Stock,MCHP,40340.1,75.01000213623047,-17.75,-19.27,-1.2,10.98,0.0
379,2026,2026-08,2026-07-31,NYSE,Consolidated Edison Inc. Common Stock,ED,40114.5,109.66000366210938,-0.88,-1.64,2.84,5.95,0.0
380,2026,2026-08,2026-07-31,NYSE,D.R. Horton Inc. Common Stock,DHI,40014.1,145.52999877929688,-10.65,-5.41,-2.22,1.88,0.0
381,2026,2026-08,2026-07-31,NYSE,AngloGold Ashanti PLC Ordinary Shares,AU,39939.8,82.33000183105469,1.78,-12.16,-11.35,78.01,0.0
382,2026,2026-08,2026-07-31,NASDAQ,Revolution Medicines Inc. Common Stock,RVMD,39868.2,192.1699981689453,2.61,33.34,98.22,415.62,0.0
383,2026,2026-08,2026-07-31,NASDAQ,Workday Inc. Class A Common Stock,WDAY,39604.0,158.11000061035156,29.15,29.17,-9.98,-31.07,0.0
384,2026,2026-08,2026-07-31,NASDAQ,Roper Technologies Inc. Common Stock,ROP,39556.6,389.25,15.03,9.71,4.85,-29.28,0.0
385,2026,2026-08,2026-07-31,NASDAQ,United Airlines Holdings Inc. Common Stock,UAL,39381.7,123.55999755859375,-9.14,37.29,20.76,39.92,0.0
386,2026,2026-08,2026-07-31,NASDAQ,BrightSpring Health Services Inc. Tangible Equity Unit,BTSGU,39354.4,240.6999969482422,5.13,52.3,80.39,232.6,0.0
387,2026,2026-08,2026-07-31,NASDAQ,CoreWeave Inc. Class A Common Stock,CRWV,39155.6,73.9000015258789,-25.76,-33.78,-20.7,-35.25,0.0
388,2026,2026-08,2026-07-31,NYSE,Agilent Technologies Inc. Common Stock,A,39080.1,138.7100067138672,4.43,20.04,3.63,20.82,0.0
389,2026,2026-08,2026-07-31,NYSE,Honda Motor Company Ltd. Common Stock,HMC,39068.5,30.719999313354492,13.32,26.21,1.29,-1.66,0.0
390,2026,2026-08,2026-07-31,NYSE,IQVIA Holdings Inc. Common Stock,IQV,38684.3,237.7899932861328,23.07,50.15,3.32,27.94,0.0
391,2026,2026-08,2026-07-31,NYSE,Prudential Public Limited Company Common Stock,PUK,38660.8,30.979999542236328,15.55,2.48,-6.09,21.39,0.0
392,2026,2026-08,2026-07-31,NASDAQ,Credo Technology Group Holding Ltd Ordinary Shares,CRDO,38599.1,201.0800018310547,-26.06,15.56,60.5,80.26,0.0
393,2026,2026-08,2026-07-31,NASDAQ,Coinbase Global Inc. Class A Common Stock,COIN,38526.5,163.5800018310547,11.9,-12.88,-16.0,-56.7,0.0
394,2026,2026-08,2026-07-31,NYSE,The Hartford Insurance Group Inc. Common Stock,HIG,38439.4,143.0500030517578,7.95,4.56,5.92,15.0,0.0
395,2026,2026-08,2026-07-31,NASDAQ,Natera Inc. Common Stock,NTRA,38347.4,269.6600036621094,-0.66,30.8,16.67,101.75,0.0
396,2026,2026-08,2026-07-31,NYSE,Public Service Enterprise Group Incorporated Common Stock,PEG,38211.3,77.55000305175781,-4.45,-5.03,-5.84,-13.63,0.0
397,2026,2026-08,2026-07-31,NYSE,Archer-Daniels-Midland Company Common Stock,ADM,38204.7,80.61000061035156,5.51,8.14,19.76,48.78,0.0
398,2026,2026-08,2026-07-31,NYSE,Banco Bradesco Sa American Depositary Shares,BBD,38183.0,3.5899999141693115,3.46,-7.47,-11.36,29.6,0.0
399,2026,2026-08,2026-07-31,NYSE,Celestica Inc. Common Stock,CLS,38106.7,352.5899963378906,-3.35,-13.92,25.48,76.42,0.0
400,2026,2026-08,2026-07-31,NYSE,Carnival Corporation Ltd. Common Shares,CCL,38089.9,27.770000457763672,-2.8,4.75,-7.5,-6.72,0.0
401,2026,2026-08,2026-07-31,NYSE,Credicorp Ltd. Common Stock,BAP,37807.7,402.2699890136719,3.26,24.09,12.73,69.73,0.0
402,2026,2026-08,2026-07-31,NASDAQ,Baidu Inc. ADS,BIDU,37805.5,107.4800033569336,-5.96,-15.06,-29.83,22.32,0.0
403,2026,2026-08,2026-07-31,NYSE,Cameco Corporation Common Stock,CCJ,37621.3,88.2300033569336,-13.38,-28.29,-28.5,17.75,0.0
404,2026,2026-08,2026-07-31,NASDAQ,Elbit Systems Ltd. Ordinary Shares,ESLT,37609.4,785.9600219726562,3.59,-6.36,11.87,68.4,0.0
405,2026,2026-08,2026-07-31,NASDAQ,Rocket Lab Corporation Common Stock,RKLB,37597.4,64.68000030517578,-36.37,-21.61,-19.22,40.85,0.0
406,2026,2026-08,2026-07-31,NASDAQ,Vodafone Group Plc American Depositary Shares,VOD,37491.7,16.139999389648438,22.0,2.15,10.17,49.31,0.0
407,2026,2026-08,2026-07-31,NYSE,Waters Corporation Common Stock,WAT,37046.5,380.29998779296875,1.4,22.98,2.58,31.7,0.0
408,2026,2026-08,2026-07-31,NYSE,Kenvue Inc. Common Stock,KVUE,36941.0,19.309999465942383,1.05,10.15,10.98,-9.93,0.0
409,2026,2026-08,2026-07-31,NYSE,Rocket Companies Inc. Class A Common Stock,RKT,36499.6,13.260000228881836,-15.81,-9.3,-26.05,-10.22,0.0
410,2026,2026-08,2026-07-31,NYSE,Iron Mountain Incorporated (Delaware)Common Stock REIT,IRM,36393.2,124.63999938964844,-1.32,-1.07,35.29,28.02,0.0
411,2026,2026-08,2026-07-31,NASDAQ,Kimberly-Clark Corporation Common Stock,KMB,36284.4,110.19000244140625,0.38,11.95,10.2,-11.58,0.0
412,2026,2026-08,2026-07-31,NYSE,M&T Bank Corporation Common Stock,MTB,36068.0,247.0,3.78,12.98,11.48,30.9,0.0
413,2026,2026-08,2026-07-31,NASDAQ,Steel Dynamics Inc.,STLD,36012.6,252.5,10.04,10.43,40.61,97.95,0.0
414,2026,2026-08,2026-07-31,NYSE,WEC Energy Group Inc. Common Stock,WEC,35640.9,110.05000305175781,-5.75,-6.69,-0.56,0.89,0.0
415,2026,2026-08,2026-07-31,NYSE,The Hershey Company Common Stock,HSY,35507.7,177.22999572753906,1.01,-4.58,-9.0,-4.78,0.0
416,2026,2026-08,2026-07-31,NYSE,EMCOR Group Inc. Common Stock,EME,35438.0,802.3699951171875,-3.31,-10.01,11.33,27.87,0.0
417,2026,2026-08,2026-07-31,NASDAQ,Expedia Group Inc. Common Stock,EXPE,35375.3,292.92999267578125,14.48,17.94,10.61,62.54,0.0
418,2026,2026-08,2026-07-31,NYSE,Kroger Company (The) Common Stock,KR,35374.3,57.86000061035156,4.2,-15.0,-7.94,-17.46,0.0
419,2026,2026-08,2026-07-31,NYSE,PPL Corporation Corporate Units,PPLC,35345.4,48.0,-2.18,-4.84,0.0,0.0,0.0
420,2026,2026-08,2026-07-31,NASDAQ,BeOne Medicines Ltd. American Depositary Shares,ONC,35132.1,322.0799865722656,13.02,9.08,-5.38,6.96,0.0
421,2026,2026-08,2026-07-31,NASDAQ,Arch Capital Group Ltd. Common Stock,ACGL,35124.1,101.13999938964844,4.2,7.07,5.31,17.52,0.0
422,2026,2026-08,2026-07-31,NASDAQ,NetApp Inc. Common Stock,NTAP,35027.8,173.97999572753906,12.42,57.06,80.57,67.08,0.0
423,2026,2026-08,2026-07-31,NYSE,Vulcan Materials Company (Holding Company) Common Stock,VMC,34801.0,271.239990234375,-8.06,-10.11,-9.75,-1.25,0.0
424,2026,2026-08,2026-07-31,NYSE,TKO Group Holdings Inc. Class A Common Stock,TKO,34748.7,183.80999755859375,-8.69,-1.23,-9.27,9.4,0.0
425,2026,2026-08,2026-07-31,NYSE,Ecopetrol S.A. American Depositary Shares,EC,34476.3,17.040000915527344,19.66,20.34,35.56,102.86,0.0
426,2026,2026-08,2026-07-31,NYSE,Alcon Inc. Ordinary Shares,ALC,34449.3,69.61000061035156,3.74,-7.03,-14.04,-20.49,0.0
427,2026,2026-08,2026-07-31,NYSE,Raymond James Financial Inc. Common Stock,RJF,34295.5,174.97000122070312,15.09,10.52,5.49,4.69,0.0
428,2026,2026-08,2026-07-31,NYSE,Restaurant Brands International Inc. Common Shares,QSR,33778.1,74.33999633789062,2.52,-7.86,10.97,9.55,0.0
429,2026,2026-08,2026-07-31,NASDAQ,Northern Trust Corporation Common Stock,NTRS,33713.8,182.50999450683594,4.99,9.72,22.14,40.39,0.0
430,2026,2026-08,2026-07-31,NYSE,Ubiquiti Inc. Common Stock,UI,33681.8,533.22998046875,-0.15,-47.31,-3.3,22.45,0.0
431,2026,2026-08,2026-07-31,NASDAQ,Royalty Pharma plc Class A Ordinary Shares,RPRX,33645.9,59.02000045776367,5.26,17.83,41.6,60.38,0.0
432,2026,2026-08,2026-07-31,NYSE,Shinhan Financial Group Co Ltd American Depositary Shares,SHG,33367.6,72.3499984741211,14.39,5.1,24.04,48.56,0.0
433,2026,2026-08,2026-07-31,NYSE,EQT Corporation Common Stock,EQT,33333.7,52.709999084472656,-0.87,-12.27,-8.7,-1.93,0.0
434,2026,2026-08,2026-07-31,NYSE,Crown Castle Inc. Common Stock,CCI,33301.3,76.51000213623047,1.03,-13.82,-11.86,-27.2,0.0
435,2026,2026-08,2026-07-31,NYSE,Nutrien Ltd. Common Shares,NTR,33289.1,70.72000122070312,12.34,-6.95,2.66,19.22,0.0
436,2026,2026-08,2026-07-31,NYSE,Veeva Systems Inc. Class A Common Stock,VEEV,33256.6,201.55999755859375,13.57,29.23,-1.16,-29.08,0.0
437,2026,2026-08,2026-07-31,NYSE,Venture Global Inc. Class A common stock,VG,33240.7,13.239999771118164,18.96,-0.23,35.1,-13.63,0.0
438,2026,2026-08,2026-07-31,NASDAQ,Ericsson American Depositary Shares,ERIC,33073.0,9.770000457763672,-12.38,-17.27,-9.54,35.32,0.0
439,2026,2026-08,2026-07-31,NYSE,Chunghwa Telecom Co. Ltd.,CHT,33054.5,42.68000030517578,-3.57,-1.52,0.47,-1.66,0.0
440,2026,2026-08,2026-07-31,NYSE,Jabil Inc. Common Stock,JBL,33013.2,308.5199890136719,-19.96,-8.58,30.07,38.24,0.0
441,2026,2026-08,2026-07-31,NASDAQ,Strategy Inc Common Stock Class A,MSTR,32689.8,97.73999786376953,12.44,-40.92,-34.71,-75.68,0.0
442,2026,2026-08,2026-07-31,NYSE,Ingersoll Rand Inc. Common Stock,IR,32629.7,84.31999969482422,2.84,5.58,-2.06,-0.37,0.0
443,2026,2026-08,2026-07-31,NYSE,Zoetis Inc. Class A Common Stock,ZTS,32402.1,76.02999877929688,5.8,-33.87,-39.09,-47.85,0.0
444,2026,2026-08,2026-07-31,NASDAQ,Casey's General Stores Inc. Common Stock,CASY,32231.3,867.5,9.15,5.52,43.03,66.79,0.0
445,2026,2026-08,2026-07-31,NASDAQ,DexCom Inc. Common Stock,DXCM,32201.1,74.54000091552734,10.68,25.17,2.05,-7.71,0.0
446,2026,2026-08,2026-07-31,NASDAQ,ON Semiconductor Corporation Common Stock,ON,31983.2,83.73999786376953,-11.42,-16.93,39.82,48.58,0.0
447,2026,2026-08,2026-07-31,NYSE,Cheniere Energy Partners LP Common Units,CQP,31899.2,65.05999755859375,6.74,-2.92,15.38,12.81,0.0
448,2026,2026-08,2026-07-31,NASDAQ,Willis Towers Watson Public Limited Company Ordinary Shares,WTW,31727.0,336.04998779296875,28.57,31.17,5.85,6.41,0.0
449,2026,2026-08,2026-07-31,NYSE,Las Vegas Sands Corp. Common Stock,LVS,31666.1,49.869998931884766,7.97,-8.68,-5.42,-4.83,0.0
450,2026,2026-08,2026-07-31,NYSE,Martin Marietta Materials Inc. Common Stock,MLM,31642.9,540.0,-6.36,-12.77,-17.17,-6.07,0.0
451,2026,2026-08,2026-07-31,NASDAQ,Strategy Inc Variable Rate Series A Perpetual Stretch Preferred Stock,STRC,31351.1,89.5,5.47,-10.28,-9.59,-5.27,0.0
452,2026,2026-08,2026-07-31,NYSE,Extra Space Storage Inc Common Stock,EXR,31275.1,148.2100067138672,2.0,3.4,7.42,10.31,0.0
453,2026,2026-08,2026-07-31,NASDAQ,Illumina Inc. Common Stock,ILMN,31031.6,205.08999633789062,16.64,61.82,41.63,99.68,0.0
454,2026,2026-08,2026-07-31,NASDAQ,Ryanair Holdings plc American Depositary Shares,RYAAY,30789.9,60.16999816894531,-7.07,10.1,-14.77,-3.37,0.0
455,2026,2026-08,2026-07-31,NYSE,Tapestry Inc. Common Stock,TPR,30785.6,152.5800018310547,4.24,5.2,20.23,41.24,0.0
456,2026,2026-08,2026-07-31,NYSE,Centene Corporation Common Stock,CNC,30736.4,60.84000015258789,-5.22,13.32,40.44,133.37,0.0
457,2026,2026-08,2026-07-31,NYSE,Tenaris S.A. American Depositary Shares,TS,30728.7,56.72999954223633,2.23,-11.22,28.06,62.36,0.0
458,2026,2026-08,2026-07-31,NASDAQ,GE HealthCare Technologies Inc. Common Stock,GEHC,30723.7,69.94000244140625,9.26,14.96,-11.43,-1.93,0.0
459,2026,2026-08,2026-07-31,NASDAQ,The Kraft Heinz Company Common Stock,KHC,30652.4,26.3799991607666,11.69,16.42,11.12,-3.93,0.0
460,2026,2026-08,2026-07-31,NYSE,ResMed Inc. Common Stock,RMD,30604.0,208.55999755859375,7.02,-2.46,-19.26,-23.31,0.0
461,2026,2026-08,2026-07-31,NYSE,Teledyne Technologies Incorporated Common Stock,TDY,30389.4,649.1799926757812,-2.66,0.52,4.66,17.81,0.0
462,2026,2026-08,2026-07-31,NYSE,Estee Lauder Companies Inc. (The) Common Stock,EL,30354.6,84.87999725341797,7.51,10.65,-26.37,-9.06,0.0
463,2026,2026-08,2026-07-31,NYSE,Ameren Corporation Common Stock,AEE,30334.7,108.75,-3.8,-4.31,5.3,7.53,0.0
464,2026,2026-08,2026-07-31,NYSE,Citizens Financial Group Inc. Common Stock,CFG,30299.5,71.7300033569336,2.37,10.27,13.89,50.31,0.0
465,2026,2026-08,2026-07-31,NASDAQ,Biogen Inc. Common Stock,BIIB,29986.7,207.92999267578125,-3.76,9.85,15.59,62.45,0.0
466,2026,2026-08,2026-07-31,NYSE,Twilio Inc. Class A Common Stock,TWLO,29952.6,190.94000244140625,-7.46,28.96,58.51,48.02,0.0
467,2026,2026-08,2026-07-31,NYSE,AXIA Energia American Depositary Shares (Each representing one Common Share),AXIA,29643.3,10.5,-0.57,-16.33,1.74,55.33,0.0
468,2026,2026-08,2026-07-31,NASDAQ,Trip.com Group Limited American Depositary Shares,TCOM,29602.4,46.47999954223633,16.67,-14.26,-24.26,-24.97,0.0
469,2026,2026-08,2026-07-31,NYSE,DTE Energy Company Common Stock,DTE,29521.5,141.6999969482422,-7.0,-6.59,5.45,2.38,0.0
470,2026,2026-08,2026-07-31,NYSE,Teck Resources Ltd Ordinary Shares,TECK,29490.1,62.4900016784668,5.1,6.95,16.24,92.51,0.0
471,2026,2026-08,2026-07-31,NYSE,Sunbelt Rentals Holdings Inc. Common Stock,SUNB,29470.0,72.52999877929688,-3.05,-5.23,0.0,0.0,0.0
472,2026,2026-08,2026-07-31,NYSE,Coupang Inc. Class A Common Stock,CPNG,29349.3,16.09000015258789,-7.37,-19.47,-20.19,-45.33,0.0
473,2026,2026-08,2026-07-31,NYSE,Fortis Inc. Common Shares,FTS,29020.6,57.470001220703125,0.42,0.45,7.76,17.36,0.0
474,2026,2026-08,2026-07-31,NYSE,Gold Fields Limited American Depositary Shares,GFI,29016.7,33.529998779296875,-0.18,-21.07,-33.1,37.64,0.0
475,2026,2026-08,2026-07-31,NYSE,VICI Properties Inc. Common Stock,VICI,29013.4,26.309999465942383,-0.9,-9.9,-6.3,-19.29,0.0
476,2026,2026-08,2026-07-31,NYSE,Atmos Energy Corporation Common Stock,ATO,28840.4,174.25999450683594,1.16,-8.27,4.76,11.76,0.0
477,2026,2026-08,2026-07-31,NASDAQ,Fiserv Inc. Common Stock,FISV,28763.7,54.06999969482422,10.23,-13.7,-15.16,-61.08,0.0
478,2026,2026-08,2026-07-31,NYSE,Mettler-Toledo International Inc. Common Stock,MTD,28620.0,1380.6099853515625,8.07,8.15,0.54,11.91,0.0
479,2026,2026-08,2026-07-31,NYSE,TechnipFMC plc Ordinary Share,FTI,28571.0,68.91999816894531,3.95,-8.8,23.69,89.5,0.0
480,2026,2026-08,2026-07-31,NYSE,Pembina Pipeline Corp. Ordinary Shares (Canada),PBA,28445.2,50.43000030517578,9.04,8.4,21.28,35.6,0.0
481,2026,2026-08,2026-07-31,NYSE,NRG Energy Inc. Common Stock,NRG,28333.4,133.97000122070312,-8.28,-13.89,-12.23,-19.87,0.0
482,2026,2026-08,2026-07-31,NASDAQ,LPL Financial Holdings Inc. Common Stock,LPLA,28289.9,339.1700134277344,20.41,1.51,-6.95,-14.29,0.0
483,2026,2026-08,2026-07-31,NYSE,Edison International Common Stock,EIX,28232.3,78.7300033569336,5.75,13.3,26.41,51.06,0.0
484,2026,2026-08,2026-07-31,NYSE,Synchrony Financial Common Stock,SYF,28198.2,77.16999816894531,1.47,1.27,6.25,10.77,0.0
485,2026,2026-08,2026-07-31,NASDAQ,Zoom Communications Inc. Class A Common Stock,ZM,28170.8,92.31999969482422,6.96,-4.97,0.24,24.67,0.0
486,2026,2026-08,2026-07-31,NYSE,Nomura Holdings Inc ADR American Depositary Shares,NMR,28084.9,9.5600004196167,8.88,18.61,7.78,43.76,0.0
487,2026,2026-08,2026-07-31,NYSE,Dollar General Corporation Common Stock,DG,28025.5,127.5,10.76,10.03,-11.11,21.54,0.0
488,2026,2026-08,2026-07-31,NYSE,FirstEnergy Corp. Common Stock,FE,27954.1,48.709999084472656,2.46,2.5,2.89,14.05,0.0
489,2026,2026-08,2026-07-31,NASDAQ,GlobalFoundries Inc. Ordinary Shares,GFS,27815.3,49.88999938964844,-39.46,-22.77,18.22,33.43,0.0
490,2026,2026-08,2026-07-31,NYSE,Texas Pacific Land Corporation Common Stock,TPL,27767.7,394.25,-9.91,-11.14,13.17,22.17,0.0
491,2026,2026-08,2026-07-31,NYSE,CenterPoint Energy Inc (Holding Co) Common Stock,CNP,27692.6,42.150001525878906,-4.29,-3.44,6.2,8.58,0.0
492,2026,2026-08,2026-07-31,NYSE,Kinross Gold Corporation Common Stock,KGC,27583.7,23.6200008392334,0.0,-21.89,-25.16,47.63,0.0
493,2026,2026-08,2026-07-31,NYSE,Dover Corporation Common Stock,DOV,27558.3,204.05999755859375,-9.02,-9.87,1.28,12.65,0.0
494,2026,2026-08,2026-07-31,NYSE,Qnity Electronics Inc. Common Stock,Q,27461.1,130.52000427246094,-20.08,-7.21,35.7,0.0,0.0
495,2026,2026-08,2026-07-31,NASDAQ,Alnylam Pharmaceuticals Inc. Common Stock,ALNY,27439.5,205.47999572753906,-31.74,-33.61,-39.22,-47.61,0.0
496,2026,2026-08,2026-07-31,NYSE,Otis Worldwide Corporation Common Stock,OTIS,27389.2,71.69000244140625,0.13,-7.95,-16.07,-16.34,0.0
497,2026,2026-08,2026-07-31,NYSE,Xylem Inc. Common Stock New,XYL,27311.0,116.81999969482422,-1.18,-1.13,-15.27,-19.22,0.0
498,2026,2026-08,2026-07-31,NASDAQ,Cincinnati Financial Corporation Common Stock,CINF,27270.0,174.72999572753906,-5.62,6.8,8.6,18.45,0.0
499,2026,2026-08,2026-07-31,NASDAQ,MongoDB Inc. Class A Common Stock,MDB,27144.2,325.8800048828125,-2.98,29.92,-12.24,36.99,0.0
500,2026,2026-08,2026-07-31,NYSE,Amrize Ltd Ordinary Shares,AMRZ,27073.5,49.599998474121094,-6.94,-7.77,-5.74,-2.97,0.0
